reviewId,content,score
b1f15276-245f-4b4d-9c29-164dff406e29,They took away my unicorn horn on my photo. Please reflect. I'm extremely mad.,1
22fd4aa2-1100-4dd0-ade5-4fc1b0cb42c7,"This app just be suspending everyone on the platform at this point. Love the features and everything, but I can’t even experience that because I experience being suspended 24/7 without even breaking the rules. A good app is no use with this system",1
ba177e82-e475-4fb6-8ee7-122f083e1801,I love 💕 Instagram,5
9f26a473-edb0-4ab7-bae7-896ba4727ef7,great apps to connect love ones nd spent your time with fun,5
11de0e6b-8540-4215-a74f-c435f2d34804,great service,5
b3f574bd-feaf-4af0-9635-a1ce2ebcc8fa,good,5
78274b77-5a20-43ae-96df-4bbd291e4705,"this app is good!!! i won't lie, but it does have some downgrades... like how when you try to sign in after deleting, it lags.",4
3161241a-b37b-4f2a-afd3-a0d136323d70,i love it so much,5
8e2b2bcf-4157-40f2-87e9-f51ed2257b20,older now so more confusing but getting it slowly.,4
0e316413-576b-4ef1-b6c1-2b95fa09ffdc,excellent,5
8edf6b22-27f9-467d-9765-7235b15851d9,its really good,5
c4f2a7a8-a104-416a-90a7-3e6bc8bf47c5,"Amazing app, so much entertaining content to watch and enjoy.",5
b84cbb61-6b6a-42c1-a808-de056c4c6f49,super app and easy app to connect with world and easy way to popular to the world,5
be573688-b26b-4cff-b6b9-b44d34cb4311,V nice,5
3a047473-9d6a-4e99-ac01-d748544e24e0,I need this app,5
7d42f950-a98c-4969-859b-994066edfa95,very nice,5
096829b0-73a6-4a70-823f-2075bbc11c61,Supper application in playstore,5
5e4993e6-497f-45a2-b371-09f7bc534688,Ngl the app is soo fire 🔥🔥🔥🔥 but yk ts gonna ruin many dreams 😭,5
731193c3-5012-409e-bdb5-02eda6ffa5f8,they allow videos of people dying but ban my account for no reason,1
6ca04017-3b82-409c-9b28-d17e2fd136a7,"Updated my app and I Still dont have the ""collage"" feature when trying to create a story. Clearly an ios only feature which sucks.",3
01f9be65-08be-4bef-8e93-63afa2884eda,half the photo is cut off when posting cant use this app,1
e59ad119-5684-45cc-b380-4eac0378188d,aap is sukon.....,5
2052f8f5-b89d-4fc6-b904-7f0897275b57,you get the two star because you always suspend my account,2
a54d441a-71a2-41ec-8ba2-2753d75115e7,excellent,5
4d087b75-59dc-46a1-9ecf-d24af7863099,Most people have more than 4 collections. Why are you adding the extra step of having to press on a + icon rather than list them all like before? Do you dislike good UI?,1
d5941fdc-6c4d-4e23-b3ce-2b820e5b461d,🤩😘🥰🥰,5
8e254722-e918-464d-a7f3-a0f34c75ed6a,10 out of 10,5
4de8bfac-3851-4bf8-82c8-d44cc156f96a,I hate the ID verification thing it banned me for no reason not worth being on anymore it's old anyway,1
69015c4b-298b-45e7-9d5f-94488fba7185,"Meta has a feature that allows us to see who unfollowed us, because that's what's needed so far. please ya adain fitur nya",3
6be553ca-6103-4edc-9aa2-b24a499a3f53,meri I'd nhi khul rhi h pasward sahi lgane par bhi or bhut kosis kar li fir bhi nhi khuli,1
04bc92e0-0656-43a8-a2a5-11095132dd73,good app,5
627d0600-ae1f-4351-ad21-cf709662af56,"Instagram has disabled my account and have not explained to me why. I appealed and they have done nothing to help me. I have lost Facebook which all my overseas relatives would see my pictures of our family. Such bad service, no customer support to help you rectify or to listen. Enable my account please...",1
46d28b2a-7d4c-4a12-ad3d-16b76f137d91,"Why my account is still broke , help n fix this issue",3
bbab553b-a6a0-4563-a5ca-457442d2a2d5,"Like most content, Meta need to do a better job of screening advertisers and protecting their audience from dishonest sales though.",3
20578ec5-048e-47a6-b0b1-b245e1b9d0ea,"Instagram has a really easy to understand interface after you get used to it, and I like how it tailors videos more to your liking as you click on videos or if you let them play to the end. Keep up the great work!!",5
ec0027cf-d051-4b85-9791-09c54b7e506d,this is my 2nd life 🧬,5
2d1b2fe2-6eb9-45f2-b5fb-077d0e02625d,so many updates but not one that will fix zoom in on posts in the explore feed 🤷🤷,1
2cc2e6c0-39e9-456b-91ad-9fee46ac7f10,y bahot bura aap isme mere sare band kar de mere I'd kuldeep_ghunawat23 esi hi sunspen kar di 👀🥺🥺,1
7a5e0284-5ba4-4a54-8d02-02f78c1fd86a,"Viel zu viel Werbung, app wird instant geschlossen.",1
557d3e2b-11e7-4dd6-aac3-6328302274ae,it helps me get girls and huzz,5
00ead0a3-b5d2-4547-9659-f6d1183feb60,good,5
45e5ed0b-de4f-43e4-87f0-d7b40f2761be,"I love how I try to scroll and Instagram just says 'No, you actually wanted to buy this blender,' and opens the ad anyway.",1
c7f62980-4137-4d74-8e79-475f27a8edd2,"I cant logged in to instagram. it always say ""password is incorrect"" but I know I am typing the right password because i logged it in to chrome. WORST. APP. EVER.",1
32add30b-5a20-43e1-bf8d-9518a5b3ddfc,nice,5
37a9fbe7-e325-4df8-abdd-64f5be84a8a8,هو رائع لانك بسبب عدم وجود الخصوصيه سيئ,1
72f5e5bc-a68c-420a-b8ce-97a2c8757599,nice,5
3f39003b-fcf0-4751-afa9-a0c97744a37c,Good,5
07824158-a6f3-4404-8f34-bfafa2092a4e,ads are full of low quality lazy ai slop ment to scam their users and they just accept money from them with no questions smh awful,1
9a064067-62ea-4be1-a937-2d4daa6df1b8,good,5
90f52b92-184d-4915-bff9-4dde57cdff73,Good work,5
f499eb34-fa2f-4d40-81a0-e5d252241bcf,good for modeling,5
4d729d49-8652-4d09-a689-e322e6b01fc6,I just want the square picture tile to come back again!!!,3
c96eea65-880b-443a-b21d-6f7c6e421df8,functionality gets worse and worse. freezing on reels makes it essentially useless,1
15f6fc3e-c1eb-4823-bb5d-40ac8d40f0b6,Good,5
424c6d49-acf0-4a9d-9aa9-cede22809f44,good entertainment,5
54615369-1fe7-482a-9f65-2428dda342b7,let the people post what they want and the other things are not that bad,3
02a04487-8c63-481e-bb46-695c75a79167,I've had Instagram for so long and I had my account where I would communicate with family and friends and this app logged me out and didn't let me sign back in I tried everything this app is so bad mind you my account was checked and I didn't do nothing bad this app is so freaking bad,1
8546dbb2-2f66-40f3-a363-315f21d89ee2,I have a girlfriend og Instagram,5
4b4e9a49-d14a-4a59-8be9-59f2e24fc956,it's good app,5
b501a014-fb8e-4944-8a63-c8b13227f34b,wastes ur time better🤝🤝🤝🫵🤣,5
7241e242-e0bc-412b-a793-1659579ab8ae,it perfect,5
2de71093-b29c-4d30-9c80-b3c44605681b,The app is just a front page for OF models and is full of AI slop. Best thing you can do is uninstall it.,1
873afead-03a8-4364-938b-116418f45f3d,🔥,5
7a3c8aa0-3928-4143-b194-225c93542f8f,"Many features should be made available to Nigerians. Also, if meta can bring in performance based earnings on Instagram as it is on Facebook, it would be great.",2
e7ea0b4a-a4b0-4cb9-aba7-eac23ae6eb0c,nice 🙂,5
4683f5d3-16d1-4af6-99ab-34f14d766a94,Net problem,4
6cc72073-4abc-4906-9693-5f09be27a87e,bad app,1
ac512fb3-2ecd-46ea-81f3-88a50eaf1212,"with friends ,following and followers",5
c1bd2daa-f723-434d-b2ae-f0a8187a0f12,I can't login into any of my accounts and when I try to recover it it won't work.,1
b83340d3-9819-4bc8-a7d8-380b1b569ef9,very good,5
745475cd-8185-43f2-8c5e-b42e4c67f49b,I love spending time with instagram,5
8c1c81c7-0255-46af-88ba-e39b85e1e1ae,its takes our much time.....I got a my fake account... I have been reporting this account since 2024 but ...still no action has been taken by instagram...my fake account is still operating by someone,1
12e8ca6b-35dd-4ca1-bcd6-cf9cf3fc99d0,good apps,5
9c8612d6-9bf9-458b-a159-45c4f4721666,nice,4
33cbb8bf-597a-47d8-b602-8f29c4d0e3a6,"I have a request to all of you Instagram users, please do not suspend my ID now. I don't know how many IDs you have suspended.",5
a0dce1d0-4c5a-4c1b-b6e5-089ddc929135,I love instagram it's the best time of me hours on instagram crazyyyy🫶🏻,5
d965bb3d-4607-4e7c-8c24-86ced54b9302,عاللیییییی راستی چطوری پست هام بره اکسپلور هرکی بلده بیا دایرکتم @cukur.mokhtary این آیدیم,5
396a8292-2778-456f-91df-3dd44afd0c2e,"APP IS VERY LAG ISSUES FROM YESTERDAY APP UPDATE, PLEASE CONSIDER AND SORT THIS ISSUE",1
cb1db789-6586-468c-b3eb-c57ac6281da1,thanks for everything,5
c6d91c5d-f842-4b49-b280-8ea4fef41252,Instagram is very interesting and enjoyable to use I really like the reels feature because the short videos are quick and everything to watch anytime besides that I can easily view my friends live when the share their story the app was so friendly and makes its easy to stay connected with friends and share their good memory and the last one it's the fun and have smootb social media experience ✨✨✨✨,5
310d7ac3-7b96-4b81-99df-8eca8cbe10db,i cant put a song on my note ...i can't receive calls ....no repost button ....and many other problems and the messages take time before I receive them please upgrade my Instagram it's bad,1
5d3a2201-889e-4386-a248-217688ec17a2,This aap is very bad because he is suspendeding my all I'd and I can't login another account,1
5dd20a77-4eb5-4eca-b91f-c4234c3c90b9,not working right 😕,2
73be033b-4ba5-4a36-bc61-d4ba84f7159e,perfect,5
bb83b7d2-08cc-4d87-8cea-eaa537a6f81d,good app,5
cfd690d0-d3aa-4b07-9e3c-ff280cacfab7,"Currently experiencing a nuisance of a glitch where I comment on a post, then immediately afterwards get scrolled back up to the top & lose my place. way too many ads included now",1
352f5e86-b959-4eb9-aa0d-6daf82510eb4,ماعجبني تطبيقكم لعدة اسباب منها ١ - التحديثات تجيني متأخر والتطبيق يعلق ٢- ماعطيتو خويتي تحديث الاصوات,1
e5a85bd2-798d-43d4-bfe6-f2f904786035,very nice,5
4b587a04-116e-4a3a-bd4c-2890f1995368,mari id suspend kardi hai tum logo ne mari id shi kro 💔,1
2dd1cabc-e769-48f2-9421-9426986e396f,It's fun to use Instagram and entertaining,5
7d1fdac4-740b-4f3f-bf0c-191647e588c2,I love scrolling and chatting with friends,4
275028b8-bc9a-4713-bd1a-1c96b580f122,good,5
