reviewId,content,score
b5cb8f57-5f30-4168-a95c-5afda44093b6,an amazing app to text your friends,5
ef754c6e-434e-4f67-8054-a072757987c5,Make the app use less phone memory storage space still not fixed,4
042933cc-7bb6-4f33-a94e-432abced14a8,v Good,5
ab5299d9-7f40-4480-b7d5-132c15da7d7a,it's nice 👍🙂,5
d23873f6-1c75-49e7-88b4-317c560d449a,I have a issues my account is locked kindly open my account,5
04031b45-d091-4150-9028-29f17df982c0,I like it,2
eab1ec9b-eaff-4221-a131-c9846969883f,Good work,5
4dd10b46-0bab-4d99-a486-94032749e7ce,good,5
a0743873-2e28-4bd4-bfcc-977a28c691b7,amazing 🤩,5
c014ace8-9f55-4dff-9c20-c6917477c0a2,update noo,2
1dc23c69-1f5d-4c9e-848d-710d4fbf4cd0,"will delete after they start charging for memories, no other reason to keep app if i cant save all the wonderful stuff it offers, if they start charging for more storage or delete all my content im not going back!!",1
cf43233e-fa71-45b0-a853-63f0d52ddcb9,This app is so amazing,5
3c48615e-f637-44d9-8c4d-a2584efbd1c4,very bad time waste,1
36b5ae09-5b8a-4ceb-9fc9-e29c02f8773a,please for the love of God move the game button away from the send button. I can't tell you how many times per day I try to send somebody a message and instead of hitting the send button I hit the stupid game button. not everybody using Snapchat is a 12-year-old kid trying to play games with their friends. move the button to the left side. get it away from the send button.,1
89d499ed-db90-4372-8234-f4518f49e628,ok,1
242fab16-0b22-47e3-87bb-2243dacd33fd,very nice,5
7ac62aa4-3e36-45c1-94a4-94d3b042cd7b,"the app fell off smh. now it's just ads. Def fell off when it didn't keep the memories from older snaps, but now it's turned into general app trash. -And to top it off, they want to limit and make u pay for cloud space that didnt even save the memories 🤧😭. Sad. somebody make a new one .",1
d6a82004-a063-4918-a353-36e6378c6ca5,does support front camera,2
4662830f-6b21-4936-92a4-92f9a2c0b030,misbehave from opposite sector 🙄🙄😮‍💨😡😡🤬🤬😠,1
8a3ed2ee-9c86-4189-9bdb-ef424ba81b1c,good 👍,5
71e32267-e3e2-48ef-a750-c3b8fc0bae49,booring,3
a0c88c08-fc8e-458e-97f1-db25b7770928,I love it 😀,3
0f83985b-4fce-4e0b-8da8-beff95d22405,this so nice aap so many features are there they provide so nice,5
cd94f47a-1027-4633-bba6-f6c183fdb5bf,it's really good for kids also under 10 they can use there creation and make asthetic things!,5
cc74b96a-023b-4481-98ed-0ff5a954fa25,Veri good,5
6a562886-b0be-4c81-b773-d401d32449a3,تطبيق سيء وصراحه انا انزله بالسنه مره عشان كم شغله فيه انا بشوف انو الانستقرام افضل منه 100 مره,2
f760e03d-8573-4217-9ae1-c9736e63ee7c,nice snapchat 😍,5
626501c7-991e-4611-9e49-0e093e6886fe,its really useful if you wanna communicate with friends and family easily. The only thing is it COULD be a little risky with friend requests because you might not know exactly who the person is. Or mabye mistake them for someone else. but its easy to use and really fun chatting with my friends. 9.5/10,4
8da58ba4-0d74-40df-91b7-3e038d49a3a6,nice,4
